pos_transaction_id,outlet_name,hotel_name,transaction_date,customer_id,item_name,category,quantity,unit_price,total_amount,payment_method,staff_id
POS-010998,The Layar - Pool Bar,The Layar Seminyak,27/03/2024,,Ice Cream,Dessert,2,60000.0,120000,cash,STF010
POS-010999,The Layar - Pool Bar,The Layar Seminyak,20240327,CUST00424,Caesar Salad,Food,2,104500.00000000001,209000.00,Credit Card,STF014
POS-011000,The Layar - Pool Bar,The Layar Seminyak,27 Mar 2024,,Pasta Carbonara,Food,2,125000.0,250000.00,CC,STF015
POS-011000,The Layar - Pool Bar,The Layar Seminyak,27 Mar 2024,,Pasta Carbonara,Food,2,125000.0,250000.00,CC,STF015
POS-011001,The Layar - Pool Bar,The Layar Seminyak,27/03/2024,,Smoothie,Beverage,1,70000.0,"IDR 70,000",Credit Card,STF017
POS-011002,The Layar - Pool Bar,The Layar Seminyak,27/03/2024,CUST00109,Pasta Carbonara,Food,4,112500.0,450000.0,Cash,STF010
POS-011003,The Layar - Pool Bar,,03-27-2024,CUST00290,Pasta Carbonara,Food,2,125000.0,250000,Dana,STF020
POS-011004,The Layar - Pool Bar,The Layar Seminyak,27/03/2024,,Sparkling Water,Beverage,2,40000.0,"IDR 80,000",Credit Card,STF025
POS-011005,The Layar - Pool Bar,The Layar Seminyak,2024-03-27,,Fish & Chips,Food,3,115000.0,"IDR 345,000",Dana,STF034
POS-011006,The Layar - Pool Bar,The Layar Seminyak,20240327,CUST00272,Nasi Goreng,Food,3,76500.0,"IDR 229,500",cash,STF006
POS-011007,The Layar - Pool Bar,The Layar Seminyak,27 Mar 2024,CUST00580,Tiramisu,Dessert,3,,255000,Dana,STF015
POS-011008,The Layar - Pool Bar,The Layar Seminyak,03-27-2024,CUST00429,Fish & Chips,Food,4,115000.0,"IDR 460,000",OVO,STF026
POS-011009,The Layar - Pool Bar,The Layar Seminyak,27 Mar 2024,CUST00035,Tiramisu,Dessert,3,85000.0,255000,Credit Card,STF027
POS-011010,The Layar - Pool Bar,The Layar Seminyak,27 Mar 2024,,Sparkling Water,Beverage,4,40000.0,"IDR 160,000",Cash,STF014
POS-011011,The Layar - Pool Bar,The Layar Seminyak,2024-03-27,CUST00336,Coffee,Beverage,2,49500.00000000001,99000.00,Cash,STF040
POS-011012,The Layar - Pool Bar,The Layar Seminyak,27 Mar 2024,CUST00009,Smoothie,Beverage,2,70000.0,140000,GoPay,STF039
POS-011013,The Layar - Pool Bar,The Layar Seminyak,27/03/2024,CUST00521,Pasta Carbonara,Food,3,137500.0,"IDR 412,500",OVO,STF038
POS-011014,The Layar - Pool Bar,The Layar Seminyak,2024-03-27,CUST00633,Beef Burger,Food,1,121500.0,121500.0,Dana,STF027
POS-011015,The Layar - Pool Bar,The Layar Seminyak,03-27-2024,CUST00546,Cocktail,Beverage,4,120000.0,480000.00,GoPay,STF002
POS-011016,Katamama Dining,Katamama Resort,2024-03-27,,Ice Cream,Dessert,3,60000.0,180000.00,GoPay,STF022
POS-011017,Katamama Dining,Katamama Resort,20240327,CUST00365,Caesar Salad,Food,3,95000.0,285000,CC,STF003
POS-011018,Katamama Dining,Katamama Resort,20240327,CUST00331,Fish & Chips,Food,1,,115000,Dana,STF042
POS-011019,Katamama Dining,Katamama Resort,03-27-2024,CUST00444,Chocolate Lava Cake,Dessert,2,88000.0,176000.0,Credit Card,STF033
POS-011020,Katamama Dining,Katamama Resort,27/03/2024,,Club Sandwich,Food,4,121000.00000000001,484000.00000000006,GoPay,STF034
POS-011021,Katamama Dining,Katamama Resort,03-27-2024,CUST00306,Smoothie,Beverage,1,70000.0,70000,CC,STF031
POS-011022,Katamama Dining,Katamama Resort,27 Mar 2024,CUST00648,Fish & Chips,Food,2,115000.0,230000,Cash,STF029
POS-011023,Katamama Dining,Katamama Resort,27/03/2024,CUST00212,Ice Cream,Dessert,4,,240000.00,Dana,STF001
POS-011024,Katamama Dining,Katamama Resort,20240327,,Cocktail,,2,132000.0,264000.0,GoPay,STF034
POS-011025,Katamama Dining,Katamama Resort,2024-03-27,CUST00381,Fresh Juice,Beverage,2,55000.0,110000,CC,STF022
POS-011026,Katamama Dining,Katamama Resort,27 Mar 2024,CUST00216,Fresh Juice,Beverage,2,49500.0,99000.0,GoPay,STF034
POS-011027,Katamama Dining,Katamama Resort,27 Mar 2024,,Bintang Beer,Beverage,2,65000.0,130000,cash,STF018
POS-011028,Katamama Dining,Katamama Resort,2024-03-27,CUST00112,Pasta Carbonara,,4,125000.0,500000.00,Dana,STF050
POS-011029,Katamama Dining,Katamama Resort,03-27-2024,CUST00793,Nasi Goreng,Food,2,93500.00000000001,187000,Cash,STF029
POS-011030,Katamama Dining,Katamama Resort,2024-03-27,CUST00203,Chocolate Lava Cake,Dessert,3,72000.0,216000.0,CC,STF036
POS-011031,Katamama Dining,Katamama Resort,20240327,CUST00476,Caesar Salad,Food,4,104500.00000000001,418000.00,Dana,STF043
POS-011032,Katamama Dining,Katamama Resort,2024-03-27,,Club Sandwich,Food,4,110000.0,440000.00,OVO,STF010
POS-011033,Katamama Dining,Katamama Resort,27/03/2024,CUST00062,Sparkling Water,Beverage,2,44000.0,"IDR 88,000",OVO,STF022
POS-011034,Katamama Dining,Katamama Resort,2024-03-27,CUST00030,Fish & Chips,Food,3,115000.0,345000.00,cash,STF046
POS-011035,Katamama Dining,Katamama Resort,27 Mar 2024,,Chocolate Lava Cake,Dessert,4,80000.0,"IDR 320,000",cash,STF050
POS-011036,Alaya Cafe,Alaya Ubud,27/03/2024,CUST00436,Fresh Juice,Beverage,4,55000.0,220000,Credit Card,STF047
POS-011037,Alaya Cafe,Alaya Ubud,2024-03-27,,Chocolate Lava Cake,Dessert,4,72000.0,288000.00,Credit Card,STF013
POS-011038,Alaya Cafe,Alaya Ubud,20240327,CUST00478,Pasta Carbonara,Food,3,137500.0,412500.0,Cash,STF045
POS-011039,Alaya Cafe,Alaya Ubud,20240327,,Fish & Chips,Food,4,115000.0,460000.00,Dana,STF038
POS-011040,Alaya Cafe,Alaya Ubud,03-27-2024,CUST00794,Club Sandwich,Food,2,110000.0,220000,OVO,STF003
POS-011041,Alaya Cafe,Alaya Ubud,27 Mar 2024,CUST00055,Beef Burger,Food,3,121500.0,364500.0,Dana,STF014
POS-011042,Alaya Cafe,Alaya Ubud,27/03/2024,CUST00368,Nasi Goreng,Food,1,85000.0,85000,CC,STF032
POS-011043,Alaya Cafe,Alaya Ubud,2024-03-27,CUST00050,Club Sandwich,Food,2,110000.0,220000,Credit Card,STF014
POS-011043,Alaya Cafe,Alaya Ubud,2024-03-27,CUST00050,Club Sandwich,Food,2,110000.0,220000,Credit Card,STF014
POS-011044,Alaya Cafe,Alaya Ubud,27/03/2024,,Bintang Beer,Beverage,2,65000.0,"IDR 130,000",GoPay,STF010
POS-011045,Alaya Cafe,Alaya Ubud,2024-03-27,CUST00220,Tiramisu,Dessert,3,85000.0,255000,Cash,STF038
POS-011046,Alaya Cafe,Alaya Ubud,27/03/2024,CUST00278,Cocktail,,2,,240000,CC,STF027
POS-011047,Alaya Cafe,Alaya Ubud,27 Mar 2024,,Chocolate Lava Cake,Dessert,1,80000.0,80000,Dana,STF023
POS-011048,Alaya Cafe,Alaya Ubud,2024-03-27,CUST00109,Club Sandwich,Food,4,99000.0,396000.0,OVO,STF024
POS-011049,Alaya Cafe,,27 Mar 2024,CUST00185,Bintang Beer,Beverage,4,65000.0,260000,cash,STF038
POS-011050,Alaya Cafe,Alaya Ubud,03-27-2024,CUST00713,Ice Cream,Dessert,2,60000.0,120000,GoPay,STF008
POS-011051,Alaya Cafe,Alaya Ubud,2024-03-27,,Bintang Beer,Beverage,3,65000.0,195000,GoPay,STF040
POS-011052,Alaya Cafe,Alaya Ubud,27/03/2024,CUST00782,Beef Burger,Food,1,135000.0,135000,Dana,STF019
POS-011053,Alaya Cafe,Alaya Ubud,27/03/2024,CUST00509,Coffee,Beverage,3,45000.0,135000,cash,STF010
POS-011054,Alaya Cafe,,27/03/2024,,Bintang Beer,,1,71500.0,71500.0,CC,STF049
POS-011055,Alaya Cafe,Alaya Ubud,2024-03-27,CUST00085,Fish & Chips,Food,4,115000.0,460000,Credit Card,STF041
POS-011056,Alaya Cafe,Alaya Ubud,27 Mar 2024,CUST00540,Chocolate Lava Cake,Dessert,4,80000.0,320000,Cash,STF047
POS-011057,Alaya Cafe,Alaya Ubud,03-27-2024,,Bintang Beer,Beverage,2,65000.0,130000,Credit Card,STF001
POS-011058,Alaya Cafe,Alaya Ubud,2024-03-27,CUST00442,Beef Burger,Food,3,135000.0,405000,OVO,STF033
POS-011059,Alaya Cafe,Alaya Ubud,2024-03-27,CUST00269,Smoothie,Beverage,3,63000.0,189000.0,OVO,STF033
POS-011060,Alaya Cafe,Alaya Ubud,2024-03-27,,Pasta Carbonara,Food,1,112500.0,112500.0,CC,STF024
POS-011061,Alaya Cafe,Alaya Ubud,2024-03-27,CUST00764,Beef Burger,Food,3,135000.0,405000,OVO,STF003
POS-011062,Alaya Cafe,Alaya Ubud,20240327,CUST00100,Beef Burger,Food,3,135000.0,"IDR 405,000",OVO,STF037
POS-011063,Alaya Cafe,Alaya Ubud,27 Mar 2024,CUST00163,Club Sandwich,Food,4,121000.00000000001,484000.00,OVO,STF031
POS-011064,Bisma Restaurant,Bisma Eight,27 Mar 2024,,Cocktail,Beverage,2,132000.0,264000.0,GoPay,STF032
POS-011065,Bisma Restaurant,Bisma Eight,20240327,CUST00203,Pasta Carbonara,Food,4,125000.0,500000,GoPay,STF028
POS-011065,Bisma Restaurant,Bisma Eight,20240327,CUST00203,Pasta Carbonara,Food,4,125000.0,500000,GoPay,STF028
POS-011066,Bisma Restaurant,Bisma Eight,03-27-2024,CUST00609,Bintang Beer,Beverage,4,65000.0,260000,CC,STF025
POS-011067,Bisma Restaurant,Bisma Eight,2024-03-27,,Pasta Carbonara,Food,2,125000.0,250000,GoPay,STF038
POS-011068,Bisma Restaurant,Bisma Eight,2024-03-27,,Club Sandwich,Food,4,110000.0,440000,OVO,STF005
POS-011069,Bisma Restaurant,Bisma Eight,03-27-2024,CUST00438,Fresh Juice,Beverage,1,55000.0,55000.00,CC,STF039
POS-011070,Bisma Restaurant,Bisma Eight,2024-03-27,,Smoothie,Beverage,2,70000.0,140000,Dana,STF022
POS-011071,Bisma Restaurant,Bisma Eight,27 Mar 2024,,NasiGoreng,Food,2,76500.0,153000.00,CC,STF006
POS-011072,Bisma Restaurant,Bisma Eight,20240327,,Chocolate Lava Cake,Dessert,1,72000.0,72000.0,Cash,STF028
POS-011073,Bisma Restaurant,Bisma Eight,27/03/2024,,Smoothie,Beverage,4,70000.0,"IDR 280,000",Cash,STF004
POS-011074,Bisma Restaurant,Bisma Eight,20240327,CUST00498,Chocolate Lava Cake,Dessert,4,,288000.00,CC,STF001
POS-011075,Bisma Restaurant,Bisma Eight,20240327,CUST00172,Chocolate Lava Cake,Dessert,1,80000.0,80000,OVO,STF005
POS-011076,Bisma Restaurant,Bisma Eight,27 Mar 2024,CUST00358,Fish & Chips,Food,2,126500.00000000001,"IDR 253,000",CC,STF049
POS-011077,Bisma Restaurant,Bisma Eight,03-27-2024,CUST00448,Chocolate Lava Cake,,4,88000.0,352000.0,Dana,STF006
POS-011078,Bisma Restaurant,Bisma Eight,03-27-2024,CUST00526,Cock tail,Beverage,2,120000.0,"IDR 240,000",Dana,STF041
POS-011079,Bisma Restaurant,Bisma Eight,27/03/2024,,Coffee,Beverage,3,45000.0,135000,CC,STF040
POS-011080,Bisma Restaurant,Bisma Eight,03-27-2024,CUST00479,Beef Burger,Food,2,148500.0,"IDR 297,000",cash,STF036
POS-011081,Bisma Restaurant,Bisma Eight,03-27-2024,,Fish & Chips,Food,4,103500.0,414000.0,GoPay,STF034
POS-011082,Bisma Restaurant,Bisma Eight,27/03/2024,,Fish & Chips,Food,3,115000.0,345000,cash,STF031
POS-011083,Bisma Restaurant,Bisma Eight,27 Mar 2024,CUST00165,Cocktail,Beverage,3,,360000,GoPay,STF030
POS-011084,Bisma Restaurant,Bisma Eight,20240327,CUST00440,Sparkling Water,Beverage,3,40000.0,120000,GoPay,STF032
POS-011085,Bisma Restaurant,Bisma Eight,27/03/2024,CUST00024,Sparkling Water,Beverage,1,40000.0,"IDR 40,000",GoPay,STF003
POS-011086,Bisma Restaurant,Bisma Eight,20240327,CUST00039,Caesar Salad,Food,4,104500.00000000001,418000.00000000006,Dana,STF028
POS-011087,Bisma Restaurant,Bisma Eight,27 Mar 2024,CUST00148,Cocktail,Beverage,3,,324000,Dana,STF024
POS-011088,Bisma Restaurant,Bisma Eight,2024-03-27,CUST00593,Smoothie,Beverage,3,70000.0,210000,Cash,STF031
POS-011089,Bisma Restaurant,Bisma Eight,20240327,,Tiramisu,Dessert,1,85000.0,85000.00,OVO,STF038
POS-011090,Bisma Restaurant,Bisma Eight,2024-03-27,CUST00397,Tiramisu,Dessert,4,76500.0,306000.0,Cash,STF040
POS-011091,Bisma Restaurant,Bisma Eight,27 Mar 2024,CUST00124,Caesar Salad,Food,4,95000.0,"IDR 380,000",OVO,STF046
POS-011092,Bisma Restaurant,,27/03/2024,,Fresh Juice,Beverage,3,55000.0,165000,cash,STF026
POS-011093,Bisma Restaurant,Bisma Eight,2024-03-27,CUST00614,Beef Burger,Food,1,135000.0,135000,cash,STF045
POS-011094,Bisma Restaurant,Bisma Eight,20240327,,Caesar Salad,Food,2,95000.0,190000,cash,STF009
POS-011095,Mulia Soleil,The Mulia Nusa Dua,20240327,CUST00237,Fresh Juice,Beverage,3,60500.00000000001,181500.00,Cash,STF049
POS-011096,Mulia Soleil,The Mulia Nusa Dua,27/03/2024,CUST00391,Pasta Carbonara,Food,4,137500.0,"IDR 550,000",Cash,STF008
POS-011097,Mulia Soleil,The Mulia Nusa Dua,03-27-2024,CUST00790,Coffee,Beverage,2,49500.00000000001,99000.00000000001,Cash,STF047
POS-011098,Mulia Soleil,The Mulia Nusa Dua,03-27-2024,CUST00340,Fish & Chips,Food,2,115000.0,230000,Cash,STF023
POS-011099,Mulia Soleil,The Mulia Nusa Dua,2024-03-27,CUST00493,Smoothie,Beverage,3,77000.0,231000.0,cash,STF050
POS-011100,Mulia Soleil,The Mulia Nusa Dua,27/03/2024,CUST00789,Beef Burger,Food,2,121500.0,"IDR 243,000",GoPay,STF014
POS-011101,Mulia Soleil,The Mulia Nusa Dua,20240327,,Smoothie,Beverage,1,70000.0,70000.00,OVO,STF038
POS-011102,Mulia Soleil,,20240327,CUST00676,COCKTAIL,Beverage,1,108000.0,108000.0,GoPay,STF027
POS-011103,Mulia Soleil,The Mulia Nusa Dua,27/03/2024,CUST00586,Coffee,Beverage,3,40500.0,"IDR 121,500",Dana,STF010
POS-011104,Mulia Soleil,The Mulia Nusa Dua,27 Mar 2024,CUST00778,Caesar Salad,Food,3,95000.0,285000,GoPay,STF018
POS-011105,Mulia Soleil,The Mulia Nusa Dua,27 Mar 2024,CUST00181,Coffee (hot),Beverage,2,49500.00000000001,99000.00000000001,CC,STF046
POS-011106,Mulia Soleil,The Mulia Nusa Dua,27/03/2024,CUST00110,Caesar Salad,Food,4,95000.0,380000,GoPay,STF014
POS-011107,Mulia Soleil,The Mulia Nusa Dua,03-27-2024,CUST00316,Tiramisu,Dessert,3,85000.0,255000,cash,STF013
POS-011108,Mulia Soleil,The Mulia Nusa Dua,27 Mar 2024,CUST00034,Fish & Chips,Food,3,115000.0,345000,GoPay,STF033
POS-011109,Mulia Soleil,The Mulia Nusa Dua,2024-03-27,CUST00798,Sparkling Water,Beverage,2,44000.0,88000.0,Credit Card,STF042
POS-011110,Mulia Soleil,The Mulia Nusa Dua,2024-03-27,CUST00792,Beef Burger,Food,2,148500.0,297000.0,CC,STF036
POS-011111,Mulia Soleil,The Mulia Nusa Dua,2024-03-27,CUST00658,Fish & Chips,Food,1,,"IDR 103,500",CC,STF039
POS-011112,Mulia Soleil,The Mulia Nusa Dua,27 Mar 2024,CUST00444,Pasta Carbonara,Food,2,112500.0,"IDR 225,000",cash,STF012
POS-011113,Mulia Soleil,The Mulia Nusa Dua,27/03/2024,CUST00658,Kopi,Beverage,4,40500.0,162000.0,Dana,STF007
POS-011114,Mulia Soleil,The Mulia Nusa Dua,27/03/2024,CUST00036,Fresh Juice,Beverage,1,55000.0,"IDR 55,000",Credit Card,STF045
POS-011115,Mulia Soleil,The Mulia Nusa Dua,03-27-2024,CUST00113,Caesar Salad,Food,3,85500.0,"IDR 256,500",Dana,STF010
POS-011116,Komaneka Tea Lounge,Komaneka Bisma,03-27-2024,CUST00074,Fresh Juice,Beverage,2,55000.0,110000,CC,STF015
POS-011117,Komaneka Tea Lounge,Komaneka Bisma,2024-03-27,CUST00715,Fish & Chips,Food,4,115000.0,460000.00,OVO,STF041
POS-011118,Komaneka Tea Lounge,Komaneka Bisma,2024-03-27,CUST00618,Cocktail,Beverage,1,108000.0,108000,cash,STF024
POS-011119,Komaneka Tea Lounge,Komaneka Bisma,27/03/2024,CUST00286,Bintang Beer,Beverage,3,58500.0,175500.00,CC,STF016
POS-011120,Komaneka Tea Lounge,Komaneka Bisma,27 Mar 2024,CUST00015,Fish & Chips,Food,1,126500.00000000001,126500,Credit Card,STF002
POS-011121,Komaneka Tea Lounge,Komaneka Bisma,20240327,CUST00030,Caesar Salad,Food,2,95000.0,190000,cash,STF045
POS-011122,Komaneka Tea Lounge,Komaneka Bisma,27/03/2024,,Cocktail,Beverage,3,120000.0,360000.00,CC,STF037
POS-011123,Komaneka Tea Lounge,Komaneka Bisma,2024-03-27,CUST00452,Club Sandwich,Food,3,110000.0,330000,CC,STF045
POS-011124,Komaneka Tea Lounge,Komaneka Bisma,03-27-2024,CUST00497,Fresh Juice,Beverage,3,55000.0,165000,Dana,STF033
POS-011125,Komaneka Tea Lounge,,2024-03-27,,Beef Burger,Food,1,135000.0,135000,OVO,STF028
POS-011126,Komaneka Tea Lounge,Komaneka Bisma,03-27-2024,CUST00637,Chocolate Lava Cake,Dessert,2,80000.0,"IDR 160,000",cash,STF010
POS-011127,Komaneka Tea Lounge,Komaneka Bisma,27/03/2024,,Beef Burger,Food,1,148500.0,148500.0,Dana,STF045
POS-011127,Komaneka Tea Lounge,Komaneka Bisma,27/03/2024,,Beef Burger,Food,1,148500.0,148500.0,Dana,STF045
POS-011128,Komaneka Tea Lounge,Komaneka Bisma,2024-03-27,,Bintang Beer,Beverage,3,58500.0,"IDR 175,500",Credit Card,STF035
POS-011129,Komaneka Tea Lounge,Komaneka Bisma,03-27-2024,CUST00759,Cocktail,Beverage,1,108000.0,108000.00,CC,STF019
POS-011130,Komaneka Tea Lounge,Komaneka Bisma,27 Mar 2024,CUST00734,Tiramisu,Dessert,4,93500.00000000001,374000.00000000006,Dana,STF039
POS-011131,Komaneka Tea Lounge,Komaneka Bisma,2024-03-27,,Ice Cream,Dessert,4,60000.0,240000.00,Cash,STF004
POS-011132,Komaneka Tea Lounge,Komaneka Bisma,20240327,,Beef Burger,Food,3,148500.0,445500,Dana,STF011
POS-011133,Komaneka Tea Lounge,Komaneka Bisma,03-27-2024,CUST00066,Fish & Chips,Food,2,115000.0,230000,Credit Card,STF010
POS-011134,Komaneka Tea Lounge,Komaneka Bisma,27 Mar 2024,CUST00674,Nasi Goreng,Food,4,93500.00000000001,374000.00000000006,cash,STF045
POS-011135,Komaneka Tea Lounge,Komaneka Bisma,2024-03-27,CUST00278,Caesar Salad,Food,3,95000.0,285000,Cash,STF025
POS-011136,Komaneka Tea Lounge,Komaneka Bisma,20240327,CUST00370,Nasi Goreng,Food,4,76500.0,306000.0,Credit Card,STF049
POS-011137,Komaneka Tea Lounge,Komaneka Bisma,27/03/2024,CUST00194,Sparkling Water,Beverage,3,40000.0,120000,CC,STF017
POS-011138,Komaneka Tea Lounge,Komaneka Bisma,03-27-2024,CUST00398,Club Sandwich,Food,2,121000.00000000001,242000.00,GoPay,STF043
POS-011139,Komaneka Tea Lounge,Komaneka Bisma,2024-03-27,,Club Sandwich,Food,1,121000.00000000001,121000.00000000001,Dana,STF035
POS-011140,Komaneka Tea Lounge,Komaneka Bisma,27/03/2024,CUST00485,nasi goreng,Food,1,85000.0,85000,Credit Card,STF002
POS-011141,The Layar - Main Bar,The Layar Seminyak,28/03/2024,CUST00690,Chocolate Lava Cake,Dessert,2,72000.0,144000.0,cash,STF029
POS-011142,The Layar - Main Bar,The Layar Seminyak,28/03/2024,CUST00391,Smoothie,Beverage,1,77000.0,77000.0,Dana,STF036
POS-011143,The Layar - Main Bar,The Layar Seminyak,03-28-2024,,cocktail,Beverage,1,120000.0,120000,Cash,STF030
POS-011144,The Layar - Main Bar,The Layar Seminyak,03-28-2024,CUST00786,Nasi Goreng,Food,1,93500.00000000001,93500.00000000001,Cash,STF039
POS-011145,The Layar - Main Bar,The Layar Seminyak,03-28-2024,CUST00379,Ice Cream,Dessert,4,60000.0,240000,Credit Card,STF026
POS-011146,The Layar - Main Bar,The Layar Seminyak,28/03/2024,,Caesar Salad,Food,4,104500.00000000001,418000.00,Dana,STF047
POS-011147,The Layar - Main Bar,The Layar Seminyak,03-28-2024,,Fish & Chips,Food,3,115000.0,"IDR 345,000",Credit Card,STF023
POS-011148,The Layar - Main Bar,The Layar Seminyak,2024-03-28,CUST00074,Pasta Carbonara,Food,4,125000.0,500000,Cash,STF044
POS-011149,The Layar - Main Bar,The Layar Seminyak,28 Mar 2024,CUST00218,Ice Cream,Dessert,2,60000.0,"IDR 120,000",CC,STF030
POS-011150,The Layar - Main Bar,,03-28-2024,CUST00328,Fish & Chips,Food,1,115000.0,"IDR 115,000",GoPay,STF048
POS-011151,The Layar - Main Bar,The Layar Seminyak,2024-03-28,CUST00009,Fish & Chips,Food,1,115000.0,115000,CC,STF003
POS-011152,The Layar - Main Bar,The Layar Seminyak,28/03/2024,,Caesar Salad,Food,4,95000.0,380000,GoPay,STF011
POS-011152,The Layar - Main Bar,The Layar Seminyak,28/03/2024,,Caesar Salad,Food,4,95000.0,380000,GoPay,STF011
POS-011153,The Layar - Main Bar,The Layar Seminyak,2024-03-28,CUST00134,Chocolate Lava Cake,Dessert,3,72000.0,216000.0,CC,STF036
POS-011154,The Layar - Main Bar,,20240328,CUST00464,Tiramisu,Dessert,2,93500.00000000001,187000.00000000003,Dana,STF011
POS-011155,The Layar - Main Bar,The Layar Seminyak,28 Mar 2024,CUST00336,nasi goreng,Food,3,85000.0,255000,Dana,STF016
POS-011156,The Layar - Main Bar,The Layar Seminyak,28/03/2024,CUST00627,Fish & Chips,Food,1,103500.0,103500.0,Dana,STF011
POS-011157,The Layar - Main Bar,The Layar Seminyak,20240328,CUST00054,Ice Cream,Dessert,2,60000.0,"IDR 120,000",cash,STF029
POS-011158,The Layar - Main Bar,The Layar Seminyak,28 Mar 2024,CUST00177,Coffee,Beverage,1,45000.0,45000.00,Dana,STF003
POS-011159,The Layar - Main Bar,The Layar Seminyak,20240328,,Bintang Beer,Beverage,2,65000.0,130000,Dana,STF048
POS-011160,The Layar - Main Bar,The Layar Seminyak,28/03/2024,CUST00502,NASI GORENG,Food,1,76500.0,76500.0,cash,STF042
POS-011161,The Layar - Main Bar,The Layar Seminyak,28 Mar 2024,CUST00475,Sparkling Water,Beverage,3,40000.0,120000,Cash,STF042
POS-011162,The Layar - Main Bar,The Layar Seminyak,28 Mar 2024,,Beef Burger,Food,2,,270000,Cash,STF035
POS-011163,The Layar - Main Bar,The Layar Seminyak,28/03/2024,CUST00178,Tiramisu,Dessert,3,76500.0,229500.0,Credit Card,STF011
POS-011164,The Layar - Main Bar,The Layar Seminyak,20240328,,Club Sandwich,Food,1,110000.0,110000.00,Dana,STF048
POS-011165,The Layar - Main Bar,The Layar Seminyak,20240328,,Pasta Carbonara,Food,2,125000.0,250000,cash,STF041
POS-011165,The Layar - Main Bar,The Layar Seminyak,20240328,,Pasta Carbonara,Food,2,125000.0,250000,cash,STF041
POS-011166,The Layar - Main Bar,The Layar Seminyak,28 Mar 2024,,NasiGoreng,Food,2,93500.00000000001,187000.00000000003,GoPay,STF049
POS-011167,The Layar - Main Bar,The Layar Seminyak,2024-03-28,CUST00777,Kopi,Beverage,1,49500.00000000001,49500.00000000001,Cash,STF031
POS-011168,The Layar - Main Bar,The Layar Seminyak,03-28-2024,CUST00549,Beef Burger,Food,1,135000.0,"IDR 135,000",GoPay,STF043
POS-011169,The Layar - Main Bar,The Layar Seminyak,03-28-2024,,Coffee,Beverage,2,45000.0,90000,Dana,STF014
POS-011170,The Layar - Main Bar,The Layar Seminyak,03-28-2024,CUST00023,Fish & Chips,Food,2,126500.00000000001,253000.00000000003,OVO,STF005
POS-011171,The Layar - Main Bar,The Layar Seminyak,20240328,CUST00295,Club Sandwich,Food,3,99000.0,297000,Dana,STF035
POS-011172,The Layar - Main Bar,The Layar Seminyak,28/03/2024,,Smoothie,Beverage,4,77000.0,308000.0,cash,STF033
POS-011173,Katamama Dining,Katamama Resort,03-28-2024,,Coffee,Beverage,2,45000.0,"IDR 90,000",OVO,STF032
POS-011174,Katamama Dining,Katamama Resort,28 Mar 2024,CUST00185,Chocolate Lava Cake,Dessert,4,80000.0,320000,Cash,STF038
POS-011175,Katamama Dining,Katamama Resort,2024-03-28,CUST00169,Bintang Beer,Beverage,4,65000.0,260000,Cash,STF049
POS-011176,Katamama Dining,Katamama Resort,2024-03-28,CUST00632,Club Sandwich,Food,1,110000.0,110000,Dana,STF033
POS-011177,Katamama Dining,Katamama Resort,20240328,,Ice Cream,Dessert,1,60000.0,60000.00,CC,STF036
POS-011178,Katamama Dining,Katamama Resort,28 Mar 2024,CUST00298,Coffee,Beverage,3,45000.0,"IDR 135,000",cash,STF012
POS-011179,Katamama Dining,Katamama Resort,28/03/2024,CUST00562,Smoothie,Beverage,3,63000.0,189000.0,cash,STF046
POS-011180,Katamama Dining,Katamama Resort,03-28-2024,CUST00670,Tiramisu,,2,85000.0,170000,Dana,STF017
POS-011181,Katamama Dining,Katamama Resort,20240328,CUST00685,Smoothie,Beverage,4,70000.0,280000,Dana,STF029
POS-011182,Katamama Dining,Katamama Resort,28/03/2024,CUST00272,Tiramisu,Dessert,3,93500.00000000001,280500.00000000006,OVO,STF004
POS-011183,Katamama Dining,Katamama Resort,28/03/2024,CUST00139,Cocktail,Beverage,2,,264000.0,Dana,STF049
POS-011184,Katamama Dining,Katamama Resort,28/03/2024,CUST00568,Caesar Salad,Food,2,104500.00000000001,209000,cash,STF041
POS-011185,Katamama Dining,Katamama Resort,28 Mar 2024,CUST00638,Bintang Beer,Beverage,3,58500.0,175500.00,OVO,STF024
POS-011186,Katamama Dining,Katamama Resort,28 Mar 2024,,Caesar Salad,Food,4,104500.00000000001,418000.00000000006,Credit Card,STF044
POS-011187,Katamama Dining,Katamama Resort,03-28-2024,CUST00397,Caesar Salad,,3,95000.0,285000,CC,STF020
POS-011188,Katamama Dining,Katamama Resort,28/03/2024,CUST00103,Nasi Goreng,Food,2,,170000,OVO,STF049
POS-011189,Katamama Dining,Katamama Resort,03-28-2024,CUST00739,Pasta Carbonara,Food,1,125000.0,125000,Credit Card,STF043
POS-011190,Katamama Dining,Katamama Resort,28/03/2024,CUST00373,Smoothie,Beverage,4,63000.0,"IDR 252,000",cash,STF046
POS-011191,Katamama Dining,Katamama Resort,03-28-2024,,Nasi Goreng,Food,2,76500.0,"IDR 153,000",Dana,STF006
POS-011192,Katamama Dining,Katamama Resort,2024-03-28,CUST00055,Caesar Salad,Food,2,95000.0,190000.00,Credit Card,STF046
POS-011192,Katamama Dining,Katamama Resort,2024-03-28,CUST00055,Caesar Salad,Food,2,95000.0,190000.00,Credit Card,STF046
